user_id,event_id,event_type,event_sub_event,event_average_rating,clicks
UMEZV2X,E06C100,Garba Night,Cultural,3.01,127.2
UQF6XN8,E11C121,Poetry,Cultural,4.57,14.7
UQF6XN8,E03C100,Concerts,Cultural,5.0,181.6
UQF6XN8,E09T100,Speed,Technical,4.42,13.7
UHUO0VP,E08T100,Speed,Technical,3.63,10.3
UHUO0VP,E08M100,Sketching,Competition,3.55,188.7
UHUO0VP,E11R100,Webinar,Career,3.71,64.8
UHUO0VP,E01T100,Nimbus,Technical,3.82,65.6
US1EZ2Q,E02R100,Webinar,Career,4.26,199.4
UWML2YS,E03T100,Reload,Technical,3.99,25.6
UWML2YS,E04C121,Poetry,Cultural,4.98,100.9
UWML2YS,E11M100,Sketching,Competition,3.47,53.3
UWML2YS,E08M142,Poster Making,Competition,3.86,178.3
UFPA31G,E03M100,Sketching,Competition,3.87,201.9
UFPA31G,E02T100,Reload,Technical,3.98,219.1
UFPA31G,E03C100,Garba Night,Cultural,4.1,84.0
UFPA31G,E02M142,Poster Making,Competition,4.04,35.9
UFPA31G,E02R100,Webinar,Career,3.28,32.8
UN07CZP,E03T100,Reload,Technical,4.31,133.6
UN07CZP,E12C100,Garba Night,Cultural,4.09,284.3
UN07CZP,E06T100,Nimbus,Technical,4.3,73.1
UN07CZP,E03C100,Concerts,Cultural,3.99,84.5
UV03KU6,E02T100,Nimbus,Technical,3.1,39.3
UJYIHG6,E11M142,Poster Making,Competition,4.29,185.6
UJYIHG6,E07C100,Concerts,Cultural,3.29,207.2
UJYIHG6,E12C100,Garba Night,Cultural,4.03,196.5
UJYIHG6,E04T100,Nimbus,Technical,4.07,259.7
UWTY0XD,E08T100,Speed,Technical,3.62,151.1
UWTY0XD,E12C121,Poetry,Cultural,4.67,49.0
UWTY0XD,E06C100,Garba Night,Cultural,4.35,93.9
UK2QWLO,E08T100,Nimbus,Technical,3.38,202.1
UWGD5PJ,E07R100,Webinar,Career,3.89,187.8
UWGD5PJ,E04R100,Webinar,Career,4.93,164.0
U1MVY3K,E03R100,Webinar,Career,4.11,208.1
U1MVY3K,E08C100,Concerts,Cultural,4.49,194.8
U1MVY3K,E01M100,Sketching,Competition,3.28,265.6
UP86A1D,E05C100,Concerts,Cultural,3.62,179.9
UP86A1D,E04M142,Poster Making,Competition,3.55,235.8
UP86A1D,E01C100,Concerts,Cultural,3.67,82.1
UIV4Q2E,E06C121,Poetry,Cultural,4.44,206.7
UIV4Q2E,E02M100,Sketching,Competition,4.08,271.6
UUL58KV,E12R100,Webinar,Career,4.4,121.9
UUL58KV,E08T100,Speed,Technical,4.49,235.9
US08TDF,E01C100,Garba Night,Cultural,4.15,220.2
US08TDF,E03T100,Speed,Technical,3.99,27.3
US08TDF,E08T100,Speed,Technical,2.92,178.6
UJ0JK7C,E08M142,Poster Making,Competition,3.82,47.8
UJ0JK7C,E09M100,Sketching,Competition,3.89,290.5
UJ0JK7C,E08R100,Webinar,Career,4.06,245.3
UJ0JK7C,E06R100,Webinar,Career,3.95,41.8
U6P7VW7,E06M100,Sketching,Competition,4.07,45.3
U6P7VW7,E12M100,Sketching,Competition,3.35,182.4
U6P7VW7,E08R100,Webinar,Career,4.48,110.0
U6P7VW7,E07C121,Poetry,Cultural,3.64,20.1
U6P7VW7,E12C100,Concerts,Cultural,4.25,167.1
UB1QI7Y,E07T100,Nimbus,Technical,3.89,122.5
UB1QI7Y,E11C100,Garba Night,Cultural,3.7,39.3
UB1QI7Y,E10T100,Nimbus,Technical,4.44,242.6
UB1QI7Y,E08C100,Garba Night,Cultural,4.12,275.4
UB1QI7Y,E05T100,Reload,Technical,3.81,229.4
UC7NPCJ,E03M100,Sketching,Competition,3.92,248.5
UC7NPCJ,E10C100,Garba Night,Cultural,4.51,72.8
UC7NPCJ,E01R100,Webinar,Career,3.0,86.4
UAREF70,E01R100,Webinar,Career,3.83,70.5
UGAILJP,E12R100,Webinar,Career,4.6,231.9
UGAILJP,E08T100,Nimbus,Technical,3.52,284.9
UGAILJP,E03C100,Garba Night,Cultural,4.29,217.9
UGAILJP,E10C121,Poetry,Cultural,3.33,265.6
UGAILJP,E06M100,Sketching,Competition,3.32,195.2
U8TON3R,E03T100,Speed,Technical,4.57,122.4
URRPJ6P,E05M142,Poster Making,Competition,4.2,133.5
URRPJ6P,E10T100,Nimbus,Technical,3.74,31.8
USQK7I3,E12C100,Concerts,Cultural,4.0,19.1
USQK7I3,E02R100,Webinar,Career,4.49,211.7
USQK7I3,E08R100,Webinar,Career,4.65,137.1
USQK7I3,E05R100,Webinar,Career,4.52,170.1
UM3YV0H,E05M100,Sketching,Competition,3.75,171.7
UM3YV0H,E01M142,Poster Making,Competition,4.18,90.4
UM3YV0H,E11T100,Speed,Technical,4.41,148.0
UM3YV0H,E05C121,Poetry,Cultural,4.67,146.5
UM3YV0H,E02T100,Nimbus,Technical,4.49,122.6
US54LWF,E06R100,Webinar,Career,3.97,248.0
US54LWF,E10T100,Speed,Technical,4.96,140.8
US54LWF,E06C121,Poetry,Cultural,4.57,185.1
US54LWF,E04M100,Sketching,Competition,3.77,269.7
US54LWF,E01M100,Sketching,Competition,3.5,261.2
UGSANBW,E02R100,Webinar,Career,3.54,268.2
UGSANBW,E11C100,Garba Night,Cultural,3.65,88.3
UGSANBW,E11R100,Webinar,Career,4.19,20.1
UOC3CL4,E04T100,Nimbus,Technical,4.49,85.7
UOC3CL4,E07R100,Webinar,Career,3.82,90.8
U8Q3PJM,E08R100,Webinar,Career,5.0,273.7
U8Q3PJM,E02R100,Webinar,Career,3.36,198.3
US85THC,E01T100,Nimbus,Technical,3.47,33.7
UCLJ0NM,E08M142,Poster Making,Competition,3.89,49.3
UGJ7U09,E08C121,Poetry,Cultural,3.96,55.1
UGJ7U09,E04M142,Poster Making,Competition,3.38,192.8
UGJ7U09,E07R100,Webinar,Career,4.1,223.3
URR1SN0,E03R100,Webinar,Career,4.2,259.3
URR1SN0,E11M100,Sketching,Competition,4.19,282.8
U2Y2LF3,E04T100,Nimbus,Technical,3.98,68.5
U2Y2LF3,E06M100,Sketching,Competition,4.25,99.8
U57WUTP,E03M100,Sketching,Competition,4.05,79.7
U57WUTP,E07R100,Webinar,Career,3.84,114.0
U57WUTP,E04R100,Webinar,Career,4.46,275.3
U57WUTP,E05T100,Reload,Technical,2.68,176.8
U5R1XGO,E08M142,Poster Making,Competition,3.79,224.1
UYBSIIF,E11T100,Speed,Technical,4.2,152.1
UYBSIIF,E04M100,Sketching,Competition,4.38,18.4
UYBSIIF,E07R100,Webinar,Career,4.12,28.6
UYBSIIF,E04M100,Sketching,Competition,4.03,166.0
UE2E5BS,E01R100,Webinar,Career,4.04,218.4
UE2E5BS,E05M100,Sketching,Competition,3.49,72.4
UE2E5BS,E11R100,Webinar,Career,4.09,219.4
UE2E5BS,E07C100,Garba Night,Cultural,3.9,245.1
UMRBJDF,E08T100,Speed,Technical,3.75,129.5
UMRBJDF,E02C100,Concerts,Cultural,3.22,226.5
UMRBJDF,E02C100,Concerts,Cultural,4.3,127.2
UMRBJDF,E03R100,Webinar,Career,3.78,206.7
UMRBJDF,E02C100,Garba Night,Cultural,4.89,231.6
U71KI2P,E01T100,Nimbus,Technical,4.09,297.7
U71KI2P,E08M100,Sketching,Competition,4.16,110.2
U71KI2P,E05T100,Speed,Technical,3.71,129.2
U71KI2P,E05T100,Nimbus,Technical,3.75,58.0
U71KI2P,E07T100,Reload,Technical,4.32,69.2
UQSYLVD,E01T100,Nimbus,Technical,4.6,211.1
UQSYLVD,E11T100,Nimbus,Technical,4.36,275.9
UQSYLVD,E12R100,Webinar,Career,4.05,124.4
U4LBMUH,E09C121,Poetry,Cultural,3.47,62.2
U4LBMUH,E08R100,Webinar,Career,3.56,92.7
U4LBMUH,E10M142,Poster Making,Competition,4.31,142.0
UB9OP8Q,E05T100,Reload,Technical,3.43,94.3
UW8BMHK,E09R100,Webinar,Career,3.77,77.7
UW8BMHK,E11T100,Speed,Technical,3.99,223.4
UW8BMHK,E08T100,Reload,Technical,4.0,12.3
UO4X0BN,E02C100,Garba Night,Cultural,3.7,166.4
UO4X0BN,E04C100,Garba Night,Cultural,3.98,240.2
UO4X0BN,E07C100,Concerts,Cultural,4.22,87.2
UGIKH5N,E01T100,Nimbus,Technical,4.7,185.0
U346WR8,E10R100,Webinar,Career,4.04,204.0
U346WR8,E07M100,Sketching,Competition,3.64,200.0
U346WR8,E08C100,Garba Night,Cultural,3.51,139.3
UTUV1TV,E07R100,Webinar,Career,4.08,110.5
UTUV1TV,E01T100,Reload,Technical,4.11,252.4
UTUV1TV,E04R100,Webinar,Career,4.1,229.9
UTUV1TV,E04M142,Poster Making,Competition,3.8,103.2
UOD40A0,E03T100,Speed,Technical,4.45,39.9
UOD40A0,E01C100,Concerts,Cultural,4.09,30.8
UOD40A0,E01R100,Webinar,Career,3.68,37.3
UBHNYCK,E12R100,Webinar,Career,4.26,179.0
UMNQ19G,E04T100,Nimbus,Technical,4.4,25.0
UMNQ19G,E12R100,Webinar,Career,3.55,107.7
UMNQ19G,E06M142,Poster Making,Competition,3.15,228.4
UMNQ19G,E08T100,Speed,Technical,3.5,95.4
UMNQ19G,E12R100,Webinar,Career,3.84,231.4
U4KPO6S,E10R100,Webinar,Career,3.98,226.2
U4KPO6S,E05T100,Nimbus,Technical,4.03,81.3
UI1EAKE,E09T100,Speed,Technical,4.53,221.4
UI1EAKE,E02R100,Webinar,Career,4.94,226.9
UI1EAKE,E06C121,Poetry,Cultural,3.29,125.3
UI1EAKE,E07M142,Poster Making,Competition,3.4,71.0
UM7SUG6,E11T100,Reload,Technical,4.39,161.2
UM7SUG6,E08T100,Nimbus,Technical,3.18,277.2
UM7SUG6,E03C100,Concerts,Cultural,3.81,195.5
UM7SUG6,E07T100,Nimbus,Technical,3.7,60.1
UM7SUG6,E07T100,Speed,Technical,3.59,208.0
U8TWJ0F,E03R100,Webinar,Career,3.44,133.9
UQZB344,E03M100,Sketching,Competition,4.77,181.5
UQZB344,E11T100,Speed,Technical,4.62,222.9
UQZB344,E06T100,Nimbus,Technical,4.48,159.3
UQZB344,E08M142,Poster Making,Competition,3.94,246.1
UQBODVZ,E05M100,Sketching,Competition,4.21,219.4
UQBODVZ,E09M100,Sketching,Competition,3.89,188.4
UQBODVZ,E01R100,Webinar,Career,4.67,53.7
UOHRQW8,E11C121,Poetry,Cultural,4.02,252.4
UOHRQW8,E10T100,Speed,Technical,4.09,281.4
UOHRQW8,E03C100,Garba Night,Cultural,3.92,49.7
UOHRQW8,E07M142,Poster Making,Competition,3.85,151.6
U85GEFU,E10C100,Garba Night,Cultural,3.61,85.1
U85GEFU,E09T100,Speed,Technical,3.84,228.8
U85GEFU,E08R100,Webinar,Career,3.42,219.3
U10QN6L,E09R100,Webinar,Career,4.78,50.9
U10QN6L,E04R100,Webinar,Career,3.71,264.3
U31PJ20,E08C121,Poetry,Cultural,3.79,62.5
U31PJ20,E02M100,Sketching,Competition,3.39,241.2
U31PJ20,E06T100,Speed,Technical,4.1,142.5
U31PJ20,E10T100,Nimbus,Technical,3.94,105.2
U31PJ20,E03C121,Poetry,Cultural,3.66,55.9
UVQV3X2,E06R100,Webinar,Career,3.82,58.6
UFKHVIP,E11R100,Webinar,Career,4.91,201.9
UFKHVIP,E06T100,Reload,Technical,4.13,169.6
UFKHVIP,E02C100,Garba Night,Cultural,4.48,45.4
UO2RDYV,E08C100,Garba Night,Cultural,4.51,42.7
UO2RDYV,E12C121,Poetry,Cultural,4.1,31.0
UO2RDYV,E08R100,Webinar,Career,4.28,225.7
UUTW3E6,E06C121,Poetry,Cultural,4.42,216.4
UUTW3E6,E03T100,Reload,Technical,4.0,26.9
UH12K5N,E09T100,Speed,Technical,4.24,172.5
UH12K5N,E01R100,Webinar,Career,3.37,34.6
UH12K5N,E02T100,Reload,Technical,4.54,272.1
UFVJMM7,E02R100,Webinar,Career,3.93,273.1
UFVJMM7,E12C100,Concerts,Cultural,4.97,212.5
UFVJMM7,E11M100,Sketching,Competition,4.82,278.6
UFVJMM7,E10C100,Concerts,Cultural,3.96,245.3
UFVJMM7,E05C121,Poetry,Cultural,3.2,250.3
UWLGT9B,E12M100,Sketching,Competition,3.31,175.2
UWLGT9B,E11T100,Nimbus,Technical,5.0,98.8
UWLGT9B,E10T100,Nimbus,Technical,3.56,73.2
UWLGT9B,E10R100,Webinar,Career,3.66,104.9
U8ALA68,E03R100,Webinar,Career,3.45,192.3
U8ALA68,E08M100,Sketching,Competition,4.37,60.1
ULLFZBJ,E09T100,Nimbus,Technical,4.88,85.0
UA69K5B,E11R100,Webinar,Career,3.51,145.7
UA69K5B,E09R100,Webinar,Career,3.88,77.6
UA69K5B,E06R100,Webinar,Career,4.85,180.7
UA69K5B,E10C100,Garba Night,Cultural,3.66,277.7
U8OIUPR,E12M142,Poster Making,Competition,2.94,226.9
U8OIUPR,E09C100,Garba Night,Cultural,3.99,203.3
U8OIUPR,E12R100,Webinar,Career,3.41,179.0
U8OIUPR,E04C100,Concerts,Cultural,4.14,151.5
UAL0YOS,E11T100,Nimbus,Technical,4.88,64.1
UAL0YOS,E08T100,Nimbus,Technical,4.7,269.5
UAL0YOS,E02M142,Poster Making,Competition,3.4,82.1
UAL0YOS,E07M142,Poster Making,Competition,4.02,36.5
UAL0YOS,E07C100,Garba Night,Cultural,4.48,227.5
UXYUBQ4,E05T100,Reload,Technical,2.83,60.9
U7KQNT4,E11R100,Webinar,Career,3.86,117.8
U7KQNT4,E11M142,Poster Making,Competition,4.2,18.2
U7KQNT4,E11C121,Poetry,Cultural,3.67,49.7
UYRHRNM,E05R100,Webinar,Career,3.82,60.2
UYRHRNM,E11R100,Webinar,Career,4.09,25.8
UYRHRNM,E05R100,Webinar,Career,4.24,200.4
U0QXL35,E11M100,Sketching,Competition,3.86,252.7
U0QXL35,E09C100,Garba Night,Cultural,4.13,118.3
U0QXL35,E02C121,Poetry,Cultural,3.45,263.6
U0QXL35,E08R100,Webinar,Career,3.44,71.9
U0QXL35,E02M142,Poster Making,Competition,4.31,104.4
UB4K6AK,E11T100,Reload,Technical,4.12,53.7
UB4K6AK,E11T100,Reload,Technical,4.0,190.0
UQRPN4G,E11C100,Garba Night,Cultural,3.82,131.8
UQRPN4G,E01C121,Poetry,Cultural,3.56,187.9
UQRPN4G,E07C100,Concerts,Cultural,4.24,230.9
UR3LQBR,E04R100,Webinar,Career,4.64,168.3
UR3LQBR,E05R100,Webinar,Career,3.97,192.0
UR3LQBR,E07R100,Webinar,Career,3.32,281.2
UXGFBDS,E01C121,Poetry,Cultural,4.3,96.7
UXGFBDS,E05T100,Reload,Technical,4.1,114.2
UXGFBDS,E06T100,Nimbus,Technical,3.72,218.1
UXGFBDS,E10M100,Sketching,Competition,3.29,187.3
UV6OZ2L,E02T100,Nimbus,Technical,3.18,61.8
UCVSKDL,E07R100,Webinar,Career,4.01,119.1
UCVSKDL,E11C121,Poetry,Cultural,3.06,145.7
UCVSKDL,E10T100,Reload,Technical,4.55,131.6
UCVSKDL,E12C121,Poetry,Cultural,3.75,61.7
UCVSKDL,E08T100,Reload,Technical,4.54,278.1
U4C90BW,E04T100,Reload,Technical,4.2,231.1
U4C90BW,E05M100,Sketching,Competition,3.63,149.6
U4C90BW,E01T100,Reload,Technical,3.89,207.2
U4C90BW,E06M142,Poster Making,Competition,3.26,270.2
U4C90BW,E06T100,Nimbus,Technical,3.71,49.5
UT0XU42,E09T100,Nimbus,Technical,4.29,82.6
UJO4RXW,E12M100,Sketching,Competition,4.33,167.4
UJO4RXW,E06T100,Speed,Technical,4.21,241.7
UJO4RXW,E01M142,Poster Making,Competition,3.5,20.5
UJO4RXW,E09C121,Poetry,Cultural,4.17,295.4
UJO4RXW,E08T100,Nimbus,Technical,4.32,141.9
UC54YL2,E06M142,Poster Making,Competition,4.72,114.2
UC54YL2,E08C100,Garba Night,Cultural,4.52,94.9
UHYNC6Y,E08M100,Sketching,Competition,3.59,60.6
UHYNC6Y,E03R100,Webinar,Career,4.54,239.6
UHYNC6Y,E01M142,Poster Making,Competition,3.25,287.1
UHYNC6Y,E09M100,Sketching,Competition,4.25,130.0
UHYNC6Y,E01C100,Concerts,Cultural,4.11,286.2
U4BZWGT,E03C100,Concerts,Cultural,4.47,248.9
UTJCFDJ,E08T100,Nimbus,Technical,4.97,149.5
UIIUZ7Z,E09T100,Nimbus,Technical,3.28,205.5
UIIUZ7Z,E03C121,Poetry,Cultural,3.68,136.1
UIIUZ7Z,E02C100,Concerts,Cultural,4.55,172.0
UIIUZ7Z,E02M100,Sketching,Competition,2.92,26.8
UEYA1F9,E11C100,Garba Night,Cultural,4.93,211.9
UEYA1F9,E07M142,Poster Making,Competition,3.93,25.3
UD4NJ15,E10C100,Garba Night,Cultural,3.13,247.0
UD4NJ15,E05T100,Nimbus,Technical,4.6,249.2
UD4NJ15,E11M100,Sketching,Competition,4.6,78.8
UD4NJ15,E02C100,Concerts,Cultural,4.14,103.9
UD4NJ15,E07R100,Webinar,Career,3.83,149.6
U6DL4LS,E05T100,Speed,Technical,4.16,183.0
U6DL4LS,E08C100,Garba Night,Cultural,3.79,93.3
U6DL4LS,E11T100,Reload,Technical,3.84,181.8
U6DL4LS,E11M142,Poster Making,Competition,4.08,96.4
U05ZUXX,E12C100,Garba Night,Cultural,3.72,26.1
U05ZUXX,E10C100,Garba Night,Cultural,4.18,10.7
U05ZUXX,E01C100,Concerts,Cultural,3.45,39.3
U05ZUXX,E08T100,Reload,Technical,3.98,239.8
UW8FBO8,E07T100,Nimbus,Technical,4.05,288.8
UW8FBO8,E09C121,Poetry,Cultural,3.7,133.8
UW8FBO8,E05M142,Poster Making,Competition,4.59,158.7
UW8FBO8,E08M142,Poster Making,Competition,4.21,52.6
UW8FBO8,E12C121,Poetry,Cultural,4.15,169.8
UM0QJWW,E11C100,Garba Night,Cultural,4.9,51.9
UM0QJWW,E02T100,Speed,Technical,3.88,187.3
UM0QJWW,E02M100,Sketching,Competition,3.51,280.6
UFO6MB4,E11M100,Sketching,Competition,2.6,66.8
UFO6MB4,E07R100,Webinar,Career,4.48,231.7
UFO6MB4,E01T100,Reload,Technical,4.15,16.8
UFO6MB4,E01T100,Speed,Technical,4.59,118.9
UFO6MB4,E06R100,Webinar,Career,3.92,42.1
UO41J5Q,E05T100,Reload,Technical,4.68,112.2
UC0K35B,E03R100,Webinar,Career,4.75,60.3
UC0K35B,E09R100,Webinar,Career,3.91,118.3
UC0K35B,E12R100,Webinar,Career,3.34,131.1
UC0K35B,E11T100,Reload,Technical,4.65,97.2
UM7PRGC,E12T100,Nimbus,Technical,3.12,200.4
UM7PRGC,E10T100,Reload,Technical,4.65,276.5
UM7PRGC,E05T100,Nimbus,Technical,3.85,126.2
UM7PRGC,E12T100,Speed,Technical,3.3,65.8
UZEJ4TD,E06R100,Webinar,Career,3.42,88.5
UZEJ4TD,E10R100,Webinar,Career,3.77,257.7
UZEJ4TD,E04C121,Poetry,Cultural,4.25,175.8
UZEJ4TD,E01C100,Garba Night,Cultural,3.77,142.0
UBYDZE7,E02R100,Webinar,Career,3.63,53.4
UBYDZE7,E03M100,Sketching,Competition,4.62,140.4
UBYDZE7,E05C121,Poetry,Cultural,3.8,90.8
UBYDZE7,E06T100,Speed,Technical,4.03,283.5
UBYDZE7,E09R100,Webinar,Career,3.67,266.4
UNZC5LK,E03R100,Webinar,Career,4.34,34.3
UT86OII,E07R100,Webinar,Career,3.82,159.8
UT86OII,E11T100,Reload,Technical,3.85,75.3
U3P40VV,E05R100,Webinar,Career,3.91,129.1
U5IXHZI,E11M100,Sketching,Competition,4.53,264.3
UB4S12K,E07R100,Webinar,Career,4.48,163.0
UB4S12K,E02R100,Webinar,Career,2.52,106.9
UB4S12K,E01C100,Concerts,Cultural,4.61,70.3
UTU8V0V,E07C100,Garba Night,Cultural,3.64,242.1
UTU8V0V,E07R100,Webinar,Career,3.9,191.1
UTU8V0V,E05M100,Sketching,Competition,3.53,145.7
UTU8V0V,E05T100,Reload,Technical,4.35,73.1
UO7CNAQ,E08C100,Concerts,Cultural,3.47,106.9
UO7CNAQ,E03M142,Poster Making,Competition,3.49,288.4
UIORMGE,E03R100,Webinar,Career,3.86,160.8
UIORMGE,E07R100,Webinar,Career,3.62,126.2
UO5OJ5S,E06T100,Reload,Technical,3.92,161.2
UO5OJ5S,E02C100,Concerts,Cultural,3.6,235.9
UYCR46V,E07C100,Concerts,Cultural,3.63,108.6
U74VX12,E01C100,Concerts,Cultural,4.18,61.8
U74VX12,E08R100,Webinar,Career,4.16,179.6
U74VX12,E09R100,Webinar,Career,4.26,202.9
U74VX12,E06C100,Garba Night,Cultural,4.17,216.7
U2LZ8K5,E12C121,Poetry,Cultural,4.4,265.8
U2LZ8K5,E07M142,Poster Making,Competition,3.53,117.6
U2LZ8K5,E04C100,Garba Night,Cultural,4.68,31.9
U2LZ8K5,E06R100,Webinar,Career,4.93,287.9
UNOJDGF,E10C121,Poetry,Cultural,3.99,136.2
U0PPMOG,E09C100,Concerts,Cultural,3.75,190.7
U0PPMOG,E12R100,Webinar,Career,3.82,203.2
U0PPMOG,E08C100,Garba Night,Cultural,4.77,168.5
U0PPMOG,E04M142,Poster Making,Competition,4.86,69.5
UFZOIYR,E05R100,Webinar,Career,3.82,229.0
UFXFHCV,E05R100,Webinar,Career,4.41,243.1
UFXFHCV,E04R100,Webinar,Career,3.99,170.4
UFXFHCV,E03C100,Concerts,Cultural,4.22,151.7
UUIQ4Q8,E10C121,Poetry,Cultural,4.46,43.0
UUIQ4Q8,E08M142,Poster Making,Competition,4.08,34.3
UUIQ4Q8,E07R100,Webinar,Career,3.98,108.5
UOYQJJ1,E11C121,Poetry,Cultural,4.44,100.1
UOYQJJ1,E03C121,Poetry,Cultural,3.25,286.6
UOYQJJ1,E03M100,Sketching,Competition,3.26,237.3
UOYQJJ1,E09R100,Webinar,Career,4.68,201.4
UOYQJJ1,E01M100,Sketching,Competition,3.66,160.1
UWDPWAM,E05C121,Poetry,Cultural,3.48,58.5
UWDPWAM,E04M100,Sketching,Competition,4.36,293.8
UYGYD5C,E11T100,Speed,Technical,4.98,118.8
UYGYD5C,E10C100,Concerts,Cultural,4.49,41.0
UUVJHM9,E10R100,Webinar,Career,4.01,153.2
UI0YEA4,E06T100,Speed,Technical,4.78,263.5
UI0YEA4,E08T100,Speed,Technical,3.3,267.3
UZZ5JKA,E06R100,Webinar,Career,4.35,13.2
UZZ5JKA,E04T100,Nimbus,Technical,4.41,267.0
UZZ5JKA,E09C121,Poetry,Cultural,4.17,88.7
UZZ5JKA,E10T100,Reload,Technical,4.21,21.3
UZZ5JKA,E11C121,Poetry,Cultural,3.41,255.9
UAL074E,E05M142,Poster Making,Competition,3.45,260.5
UAL074E,E01C121,Poetry,Cultural,3.85,182.9
UAL074E,E12R100,Webinar,Career,3.13,176.6
UAL074E,E10T100,Nimbus,Technical,5.0,245.8
UJT3OQW,E10C121,Poetry,Cultural,3.68,238.0
UT6XQGE,E09T100,Nimbus,Technical,3.67,268.1
U3VQX97,E12T100,Reload,Technical,4.97,170.3
U3VQX97,E10C121,Poetry,Cultural,4.97,290.6
U3VQX97,E10M142,Poster Making,Competition,3.95,298.9
UAQ9MMA,E02C100,Garba Night,Cultural,3.75,43.8
UAQ9MMA,E09M142,Poster Making,Competition,3.6,256.4
UAQ9MMA,E05M100,Sketching,Competition,2.75,154.9
UAQ9MMA,E10C121,Poetry,Cultural,4.72,122.4
UAQ9MMA,E07C121,Poetry,Cultural,4.08,187.8
UQMKY49,E02R100,Webinar,Career,4.18,26.2
UQMKY49,E06R100,Webinar,Career,3.91,156.9
UQMKY49,E02T100,Speed,Technical,4.24,262.6
UWR9MXW,E10C100,Garba Night,Cultural,4.24,71.9
UWR9MXW,E08C100,Garba Night,Cultural,3.77,133.7
UWR9MXW,E09M100,Sketching,Competition,2.73,282.4
UWR9MXW,E08R100,Webinar,Career,3.97,134.3
UWR9MXW,E01C100,Concerts,Cultural,3.43,113.9
UANU7IW,E08M142,Poster Making,Competition,5.0,137.8
UANU7IW,E02T100,Reload,Technical,3.79,160.6
UOVPVG6,E07M142,Poster Making,Competition,4.8,193.3
UOVPVG6,E12R100,Webinar,Career,3.47,242.2
UOVPVG6,E12R100,Webinar,Career,3.53,141.1
U7DGNKU,E04C100,Garba Night,Cultural,3.89,247.1
U7DGNKU,E12R100,Webinar,Career,4.72,164.8
U7DGNKU,E01R100,Webinar,Career,3.71,108.2
U7DGNKU,E01R100,Webinar,Career,3.07,200.8
UB0KG5O,E08M100,Sketching,Competition,3.53,218.1
UA9J2CP,E08M100,Sketching,Competition,3.77,171.8
UA9J2CP,E12R100,Webinar,Career,5.0,26.4
UA9J2CP,E12R100,Webinar,Career,3.85,59.3
UA9J2CP,E12T100,Nimbus,Technical,4.42,92.7
UAIS0ZU,E06M100,Sketching,Competition,4.88,92.0
UAIS0ZU,E03R100,Webinar,Career,4.82,205.3
UAIS0ZU,E08R100,Webinar,Career,2.98,15.3
UAIS0ZU,E01M142,Poster Making,Competition,4.03,229.1
UAIS0ZU,E11C121,Poetry,Cultural,4.79,86.9
ULATG2L,E07C100,Concerts,Cultural,3.89,99.9
ULATG2L,E01C100,Garba Night,Cultural,4.01,163.1
ULATG2L,E10R100,Webinar,Career,3.99,72.6
ULATG2L,E04R100,Webinar,Career,3.65,266.5
ULATG2L,E03C121,Poetry,Cultural,4.06,34.8
U7NMLCK,E09C100,Garba Night,Cultural,4.01,138.9
U7NMLCK,E10C121,Poetry,Cultural,4.24,256.3
USHAPHX,E12T100,Reload,Technical,4.6,188.6
USHAPHX,E10C100,Concerts,Cultural,4.08,94.8
USHAPHX,E09M142,Poster Making,Competition,3.94,132.0
USHAPHX,E04M142,Poster Making,Competition,2.56,214.9
USHAPHX,E03M100,Sketching,Competition,4.28,292.2
U7KI52V,E01M142,Poster Making,Competition,3.73,269.0
U7KI52V,E08C100,Garba Night,Cultural,4.55,109.3
U7KI52V,E02T100,Speed,Technical,4.07,299.5
U7KI52V,E10T100,Speed,Technical,4.26,11.0
U7KI52V,E07M142,Poster Making,Competition,4.14,18.0
UPDXUP7,E09R100,Webinar,Career,4.35,248.9
UPDXUP7,E10R100,Webinar,Career,4.1,67.8
UPDXUP7,E01T100,Speed,Technical,3.61,27.6
UPDXUP7,E04R100,Webinar,Career,3.68,78.8
U7VL3DK,E11M142,Poster Making,Competition,3.87,133.6
U7VL3DK,E03T100,Speed,Technical,3.21,221.9
U7VL3DK,E08T100,Reload,Technical,3.2,191.1
U7VL3DK,E02M100,Sketching,Competition,3.64,78.9
U7VL3DK,E12M142,Poster Making,Competition,3.68,155.9
UW5VKPH,E04R100,Webinar,Career,3.28,278.6
UW5VKPH,E06C100,Garba Night,Cultural,4.37,246.4
UW5VKPH,E02R100,Webinar,Career,3.53,103.7
UW5VKPH,E05M142,Poster Making,Competition,4.13,294.9
U9JU87X,E12T100,Nimbus,Technical,4.0,215.5
U9JU87X,E02T100,Reload,Technical,3.49,28.1
U9JU87X,E10C100,Garba Night,Cultural,3.6,20.2
U9JU87X,E05T100,Reload,Technical,4.29,58.8
UZIFDOT,E09C100,Concerts,Cultural,3.43,221.1
UZIFDOT,E06T100,Speed,Technical,4.03,63.3
UZIFDOT,E02R100,Webinar,Career,4.16,158.3
UUIH35G,E02T100,Nimbus,Technical,3.97,37.0
UUIH35G,E10C100,Concerts,Cultural,4.53,277.1
UUDBKXW,E04C100,Concerts,Cultural,4.05,109.7
UUDBKXW,E02T100,Nimbus,Technical,4.35,273.4
UUDBKXW,E12R100,Webinar,Career,3.31,284.0
UUDBKXW,E03C100,Concerts,Cultural,4.04,11.8
UXV9ZGD,E03M100,Sketching,Competition,3.93,144.6
